Symbol,Date,Open,High,Low,Close,Volume
ABOT,20-May-2016,685.00,688.00,678.00,680.01,3150
ABOT,23-May-2016,685.99,688.00,682.00,682.02,101900
ABOT,24-May-2016,680.00,684.00,678.03,680.23,6000
ABOT,25-May-2016,684.00,684.97,680.00,680.01,8500
ABOT,26-May-2016,684.75,687.00,680.00,680.72,6100
ABOT,27-May-2016,684.80,686.50,681.55,682.67,1400
ABOT,30-May-2016,680.00,683.00,674.00,674.00,17900
ABOT,31-May-2016,680.00,680.00,641.00,660.05,3300
ABOT,01-Jun-2016,635.00,669.00,635.00,652.33,9050
ABOT,02-Jun-2016,655.00,665.78,653.00,665.78,2200
ABOT,03-Jun-2016,665.99,669.99,660.00,663.00,1000
ABOT,06-Jun-2016,670.00,680.00,670.00,674.55,4600
ABOT,07-Jun-2016,680.00,680.50,680.00,680.50,600
ABOT,08-Jun-2016,662.00,662.00,661.01,661.39,300
ABOT,09-Jun-2016,679.88,679.88,664.95,664.95,150
ABOT,10-Jun-2016,684.89,684.89,655.00,656.10,700
ABOT,14-Jun-2016,660.00,660.00,660.00,660.00,350
ABOT,15-Jun-2016,664.98,665.00,664.98,665.00,300
ABOT,16-Jun-2016,660.13,665.00,660.13,665.00,400
ABOT,17-Jun-2016,665.00,671.00,665.00,670.33,1700
ABOT,20-Jun-2016,670.00,684.00,660.00,683.99,3950
ABOT,21-Jun-2016,685.50,686.00,675.00,678.06,37500
ABOT,22-Jun-2016,683.48,685.00,677.05,683.22,6700
ABOT,23-Jun-2016,675.00,685.00,665.00,678.90,10600
ABOT,24-Jun-2016,665.00,700.00,650.00,687.12,5250
ABOT,27-Jun-2016,670.00,700.00,670.00,696.89,3150
ABOT,28-Jun-2016,690.00,721.45,680.00,710.78,40750
ABOT,29-Jun-2016,720.00,735.00,713.00,731.60,7300
ABOT,30-Jun-2016,745.00,768.18,715.00,754.00,11450
ABOT,04-Jul-2016,716.31,785.00,716.31,772.73,1250
ABOT,11-Jul-2016,771.00,785.00,768.00,781.33,5550
ABOT,12-Jul-2016,771.06,778.78,747.00,770.00,1850
ABOT,13-Jul-2016,779.00,808.50,770.00,808.50,382150
ABOT,14-Jul-2016,825.00,848.92,825.00,841.91,61800
ABOT,15-Jul-2016,848.00,848.00,821.00,823.25,7100
ABOT,18-Jul-2016,805.11,840.00,782.10,810.34,4150
ABOT,19-Jul-2016,806.00,819.00,801.00,805.00,1400
ABOT,20-Jul-2016,800.05,800.88,780.00,797.04,4600
ABOT,21-Jul-2016,799.00,834.00,790.00,820.20,303650
ABOT,22-Jul-2016,825.40,830.00,806.00,816.35,5050
ABOT,25-Jul-2016,821.90,821.90,800.15,811.52,1700
ABOT,26-Jul-2016,810.00,834.99,800.08,828.41,3500
ABOT,27-Jul-2016,838.80,838.80,813.00,813.05,1700
ABOT,28-Jul-2016,829.00,829.00,798.00,800.00,7100
ABOT,29-Jul-2016,800.00,800.00,770.00,780.31,13200
ABOT,01-Aug-2016,798.95,798.95,782.00,788.92,550
ABOT,02-Aug-2016,788.00,790.00,786.98,790.00,700
ABOT,03-Aug-2016,797.98,797.98,783.00,787.66,600
ABOT,04-Aug-2016,775.00,795.00,775.00,786.64,10850
ABOT,05-Aug-2016,780.12,788.00,776.12,779.86,1350
ABOT,08-Aug-2016,779.00,786.96,770.00,780.00,1800
ABOT,09-Aug-2016,787.00,795.00,787.00,790.00,12500
ABOT,10-Aug-2016,800.00,829.50,790.00,828.57,28500
ABOT,11-Aug-2016,840.00,844.00,810.70,820.01,1350
ABOT,15-Aug-2016,810.00,811.00,805.00,811.00,650
ABOT,16-Aug-2016,818.45,825.00,815.00,817.42,5700
ABOT,17-Aug-2016,817.42,817.42,809.00,810.00,2850
ABOT,18-Aug-2016,815.00,815.00,792.10,802.40,3050
ABOT,19-Aug-2016,792.21,804.00,791.00,797.41,1900
ABOT,22-Aug-2016,800.00,806.50,793.00,796.26,2050
ABOT,23-Aug-2016,795.00,799.99,792.30,792.36,550
ABOT,24-Aug-2016,800.00,800.00,792.00,792.83,700
ABOT,25-Aug-2016,790.00,791.00,785.00,785.66,1750
ABOT,26-Aug-2016,790.00,793.99,787.00,790.25,900
ABOT,29-Aug-2016,795.00,802.00,791.00,791.00,5150
ABOT,30-Aug-2016,793.12,817.00,789.99,802.00,14950
ABOT,31-Aug-2016,800.00,801.00,791.00,795.02,5600
ABOT,01-Sep-2016,799.00,799.00,795.00,795.00,2800
ABOT,02-Sep-2016,790.00,790.00,790.00,790.00,100
ABOT,05-Sep-2016,780.00,790.00,780.00,780.00,700
ABOT,06-Sep-2016,789.99,801.00,789.99,793.00,13450
ABOT,07-Sep-2016,785.08,800.00,785.08,800.00,1100
ABOT,08-Sep-2016,800.00,802.00,797.00,800.00,1900
ABOT,09-Sep-2016,800.00,802.00,800.00,802.00,450
ABOT,15-Sep-2016,795.00,795.00,795.00,795.00,100
ABOT,16-Sep-2016,800.00,817.00,800.00,806.00,2600
ABOT,19-Sep-2016,816.00,846.30,805.50,845.41,54900
