Symbol,Date,Open,High,Low,Close,Volume
ABL,18-Dec-2015,96.00,96.00,94.76,94.99,10000
ABL,21-Dec-2015,95.40,95.40,94.00,94.86,31600
ABL,22-Dec-2015,94.50,94.51,93.90,94.00,27700
ABL,23-Dec-2015,95.00,95.00,90.60,91.08,286100
ABL,28-Dec-2015,91.65,93.50,91.65,93.26,197400
ABL,29-Dec-2015,93.90,93.90,93.00,93.50,33100
ABL,30-Dec-2015,94.34,94.50,93.34,94.07,10700
ABL,31-Dec-2015,93.52,94.40,93.50,94.26,16000
ABL,01-Jan-2016,94.50,95.50,93.95,95.41,32000
ABL,04-Jan-2016,95.05,95.15,93.55,94.23,11000
ABL,05-Jan-2016,93.50,94.00,93.50,93.61,15000
ABL,06-Jan-2016,94.00,94.00,93.00,93.40,12000
ABL,07-Jan-2016,93.00,93.01,92.00,92.16,12000
ABL,08-Jan-2016,93.49,93.50,90.50,92.60,25500
ABL,11-Jan-2016,91.50,92.00,91.35,92.00,9000
ABL,12-Jan-2016,92.02,92.02,91.00,91.83,25500
ABL,13-Jan-2016,91.30,92.00,91.10,91.30,4500
ABL,15-Jan-2016,90.00,90.00,86.10,89.87,53000
ABL,18-Jan-2016,89.00,89.50,87.25,88.28,49000
ABL,19-Jan-2016,88.10,90.00,87.00,89.00,181500
ABL,20-Jan-2016,88.10,88.49,88.10,88.49,1000
ABL,21-Jan-2016,88.70,89.99,88.00,88.87,111500
ABL,22-Jan-2016,89.50,92.98,89.50,90.91,26000
ABL,25-Jan-2016,91.00,91.50,90.00,90.00,120000
ABL,26-Jan-2016,90.00,90.50,89.50,90.12,192000
ABL,27-Jan-2016,90.00,92.95,89.50,91.44,83500
ABL,28-Jan-2016,92.90,94.00,89.01,91.73,219500
ABL,29-Jan-2016,91.00,91.00,89.50,90.00,133500
ABL,01-Feb-2016,90.00,92.99,90.00,92.75,96500
ABL,02-Feb-2016,92.55,94.75,92.55,93.45,66500
ABL,03-Feb-2016,93.40,93.70,91.30,93.70,6500
ABL,04-Feb-2016,94.20,94.40,93.30,93.93,16000
ABL,08-Feb-2016,94.01,95.49,94.00,95.05,66000
ABL,09-Feb-2016,95.01,95.01,94.00,94.01,36500
ABL,10-Feb-2016,94.01,94.94,90.60,91.92,336000
ABL,11-Feb-2016,91.00,91.50,90.01,90.04,29500
ABL,12-Feb-2016,90.01,90.01,88.01,88.31,171000
ABL,15-Feb-2016,87.60,90.43,86.15,90.43,24000
ABL,16-Feb-2016,90.00,90.20,89.25,90.00,4000
ABL,17-Feb-2016,90.00,90.00,88.10,88.16,95500
ABL,18-Feb-2016,88.26,88.78,87.50,88.06,6500
ABL,19-Feb-2016,86.55,87.01,86.50,86.50,14000
ABL,22-Feb-2016,88.90,88.90,85.00,85.10,16500
ABL,23-Feb-2016,84.00,85.50,83.99,85.10,27000
ABL,24-Feb-2016,84.25,85.50,84.25,84.30,13500
ABL,25-Feb-2016,84.39,84.39,84.05,84.05,27500
ABL,26-Feb-2016,84.50,84.70,84.00,84.66,25000
ABL,29-Feb-2016,84.50,85.50,84.01,84.01,12000
ABL,01-Mar-2016,84.00,84.00,83.50,84.00,12000
ABL,02-Mar-2016,84.00,84.60,83.00,83.25,36000
ABL,03-Mar-2016,83.99,86.90,83.60,85.02,54500
ABL,04-Mar-2016,85.98,86.00,85.50,86.00,10500
ABL,07-Mar-2016,86.50,87.99,86.50,87.99,30000
ABL,08-Mar-2016,87.10,89.00,87.00,88.72,47500
ABL,09-Mar-2016,88.75,88.75,87.10,87.55,5000
ABL,10-Mar-2016,87.40,87.50,86.71,86.71,8500
ABL,11-Mar-2016,86.55,86.55,85.00,85.95,11000
ABL,14-Mar-2016,86.25,86.50,86.00,86.20,5000
ABL,15-Mar-2016,86.00,86.00,85.12,85.51,5500
ABL,16-Mar-2016,85.10,85.99,85.00,85.99,12000
ABL,17-Mar-2016,85.40,85.85,85.15,85.85,26000
ABL,18-Mar-2016,87.30,87.99,86.10,87.61,36000
ABL,21-Mar-2016,86.40,87.20,86.30,86.31,19000
ABL,22-Mar-2016,86.50,86.75,86.31,86.75,2000
ABL,24-Mar-2016,86.00,86.00,85.50,85.89,3000
ABL,25-Mar-2016,85.95,86.00,84.54,84.54,10000
ABL,28-Mar-2016,84.00,88.00,83.01,87.63,39500
ABL,29-Mar-2016,87.50,91.00,87.50,90.35,130000
ABL,30-Mar-2016,90.89,91.00,90.00,90.08,75000
ABL,31-Mar-2016,90.50,92.00,90.50,92.00,105500
ABL,04-Apr-2016,91.00,91.00,90.10,90.10,2000
ABL,05-Apr-2016,90.00,92.00,89.50,90.33,1034000
ABL,06-Apr-2016,89.55,89.55,89.55,89.55,1000
ABL,07-Apr-2016,89.01,89.01,86.00,86.92,101500
ABL,08-Apr-2016,87.69,88.05,87.50,88.00,331500
ABL,11-Apr-2016,87.00,89.89,87.00,88.73,23500
ABL,12-Apr-2016,88.00,88.02,88.00,88.00,9000
ABL,13-Apr-2016,89.99,90.00,89.00,89.00,33500
